"Uc","Um","Ue","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.0113,0.98424,-0.00048203,1,0.03525,-0.21475,1,0
1.0112,0.98419,-0.00045496,1,0.0354,-0.2146,1,0
1.0111,0.98413,-0.0004279,1,0.03555,-0.21445,1,0
1.011,0.98407,-0.00040083,1,0.0357,-0.2143,1,0
1.011,0.98405,-0.00037662,1,0.03585,-0.21415,1,0
1.0109,0.98404,-0.0003527,1,0.036,-0.214,1,0
1.0108,0.98403,-0.00032878,1,0.03615,-0.21385,1,0
1.0107,0.98401,-0.00030487,1,0.0363,-0.2137,1,0
1.0106,0.984,-0.00028095,1,0.03645,-0.21355,1,0
1.0106,0.98398,-0.00025703,1,0.0366,-0.2134,1,0
1.0105,0.98397,-0.00023311,1,0.03675,-0.21325,1,0
1.0104,0.98396,-0.0002092,1,0.0369,-0.2131,1,0
1.0103,0.98394,-0.00018528,1,0.03705,-0.21295,1,0
1.0102,0.98393,-0.00016136,1,0.0372,-0.2128,1,0
1.0102,0.98391,-0.00013745,1,0.03735,-0.21265,1,0
1.0101,0.9839,-0.00011353,1,0.0375,-0.2125,1,0
1.01,0.98388,-8.9613e-05,1,0.03765,-0.21235,1,0
1.0099,0.98387,-6.5697e-05,1,0.0378,-0.2122,1,0
1.0098,0.98386,-4.1781e-05,1,0.03795,-0.21205,1,0
1.0098,0.98384,-1.7862e-05,1,0.0381,-0.2119,1,0
1.0097,0.98383,6.0538e-06,1,0.03825,-0.21175,1,0
1.0096,0.98381,2.997e-05,1,0.0384,-0.2116,1,0
1.0095,0.9838,5.3888e-05,1,0.03855,-0.21145,1,0
1.0094,0.98379,7.7805e-05,1,0.0387,-0.2113,1,0
1.0093,0.98377,0.00010172,1,0.03885,-0.21115,1,0
1.0093,0.98376,0.00012564,1,0.039,-0.211,1,0
1.0092,0.98374,0.00014956,1,0.03915,-0.21085,1,0
1.0091,0.98373,0.00017347,1,0.0393,-0.2107,1,0
1.009,0.98372,0.00019739,1,0.03945,-0.21055,1,0
1.0089,0.9837,0.00022131,1,0.0396,-0.2104,1,0
1.0089,0.98369,0.00024522,1,0.03975,-0.21025,1,0
1.0088,0.98367,0.00026914,1,0.0399,-0.2101,1,0
1.0087,0.98366,0.00029306,1,0.04005,-0.20995,1,0
1.0086,0.98364,0.00031697,1,0.0402,-0.2098,1,0
1.0085,0.98363,0.00034089,1,0.04035,-0.20965,1,0
1.0085,0.98362,0.00036481,1,0.0405,-0.2095,1,0
1.0084,0.9836,0.00038872,1,0.04065,-0.20935,1,0
1.0083,0.98359,0.00041264,1,0.0408,-0.2092,1,0
1.0082,0.98357,0.00043656,1,0.04095,-0.20905,1,0
1.0081,0.98356,0.00046047,1,0.0411,-0.2089,1,0
1.008,0.98355,0.00048439,1,0.04125,-0.20875,1,0
1.008,0.98353,0.00050831,1,0.0414,-0.2086,1,0
1.0079,0.98352,0.00053223,1,0.04155,-0.20845,1,0
1.0078,0.9835,0.00055614,1,0.0417,-0.2083,1,0
1.0077,0.98349,0.00058006,1,0.04185,-0.20815,1,0
1.0076,0.98348,0.00060398,1,0.042,-0.208,1,0
1.0076,0.98346,0.00062789,1,0.04215,-0.20785,1,0
1.0075,0.98345,0.00065181,1,0.0423,-0.2077,1,0
1.0074,0.98343,0.00067573,1,0.04245,-0.20755,1,0
1.0073,0.98342,0.00069965,1,0.0426,-0.2074,1,0
1.0072,0.98341,0.00072356,1,0.04275,-0.20725,1,0
1.0072,0.98339,0.00074748,1,0.0429,-0.2071,1,0
1.0071,0.98338,0.0007714,1,0.04305,-0.20695,1,0
1.007,0.98336,0.00079531,1,0.0432,-0.2068,1,0
1.0069,0.98335,0.00081923,1,0.04335,-0.20665,1,0
1.0068,0.98333,0.00084315,1,0.0435,-0.2065,1,0
1.0067,0.98332,0.00086706,1,0.04365,-0.20635,1,0
1.0067,0.98331,0.00089098,1,0.0438,-0.2062,1,0
1.0066,0.98329,0.0009149,1,0.04395,-0.20605,1,0
1.0065,0.98328,0.00093881,1,0.0441,-0.2059,1,0
1.0064,0.98326,0.00096273,1,0.04425,-0.20575,1,0
1.0063,0.98325,0.00098665,1,0.0444,-0.2056,1,0
1.0063,0.98324,0.0010106,1,0.04455,-0.20545,1,0
1.0062,0.98322,0.0010345,1,0.0447,-0.2053,1,0
1.0061,0.98321,0.0010584,1,0.04485,-0.20515,1,0
1.006,0.98319,0.0010823,1,0.045,-0.205,1,0
1.0059,0.98318,0.0011062,1,0.04515,-0.20485,1,0
1.0059,0.98317,0.0011302,1,0.0453,-0.2047,1,0
1.0058,0.98315,0.0011541,1,0.04545,-0.20455,1,0
1.0057,0.98314,0.001178,1,0.0456,-0.2044,1,0
1.0056,0.98312,0.0012019,1,0.04575,-0.20425,1,0
1.0055,0.98311,0.0012258,1,0.0459,-0.2041,1,0
1.0054,0.9831,0.0012497,1,0.04605,-0.20395,1,0
1.0054,0.98308,0.0012737,1,0.0462,-0.2038,1,0
1.0053,0.98307,0.0012976,1,0.04635,-0.20365,1,0
1.0052,0.98305,0.0013215,1,0.0465,-0.2035,1,0
1.0051,0.98304,0.0013454,1,0.04665,-0.20335,1,0
1.005,0.98302,0.0013693,1,0.0468,-0.2032,1,0
1.005,0.98301,0.0013932,1,0.04695,-0.20305,1,0
1.0049,0.983,0.0014172,1,0.0471,-0.2029,1,0
1.0048,0.98298,0.0014411,1,0.04725,-0.20275,1,0
1.0047,0.98297,0.001465,1,0.0474,-0.2026,1,0
1.0046,0.98295,0.0014889,1,0.04755,-0.20245,1,0
1.0046,0.98294,0.0015128,1,0.0477,-0.2023,1,0
1.0045,0.98293,0.0015367,1,0.04785,-0.20215,1,0
1.0044,0.98291,0.0015607,1,0.048,-0.202,1,0
1.0043,0.9829,0.0015846,1,0.04815,-0.20185,1,0
1.0042,0.98288,0.0016085,1,0.0483,-0.2017,1,0
1.0041,0.98287,0.0016324,1,0.04845,-0.20155,1,0
1.0041,0.98286,0.0016563,1,0.0486,-0.2014,1,0
1.004,0.98284,0.0016802,1,0.04875,-0.20125,1,0
1.0039,0.98283,0.0017042,1,0.0489,-0.2011,1,0
1.0038,0.98281,0.0017281,1,0.04905,-0.20095,1,0
1.0037,0.9828,0.001752,1,0.0492,-0.2008,1,0
1.0037,0.98279,0.0017759,1,0.04935,-0.20065,1,0
1.0036,0.98277,0.0017998,1,0.0495,-0.2005,1,0
1.0035,0.98276,0.0018237,1,0.04965,-0.20035,1,0
1.0034,0.98274,0.0018477,1,0.0498,-0.2002,1,0
1.0033,0.98273,0.0018716,1,0.04995,-0.20005,1,0
1.0033,0.98271,0.0018955,1,0.0501,-0.1999,1,0
1.0032,0.9827,0.0019194,1,0.05025,-0.19975,1,0
1.0031,0.98269,0.0019433,1,0.0504,-0.1996,1,0
1.003,0.98267,0.0019672,1,0.05055,-0.19945,1,0
1.0029,0.98266,0.0019912,1,0.0507,-0.1993,1,0
1.0028,0.98264,0.0020151,1,0.05085,-0.19915,1,0
1.0028,0.98263,0.002039,1,0.051,-0.199,1,0
1.0027,0.98262,0.0020629,1,0.05115,-0.19885,1,0
1.0026,0.9826,0.0020868,1,0.0513,-0.1987,1,0
1.0025,0.98259,0.0021107,1,0.05145,-0.19855,1,0
1.0024,0.98257,0.0021347,1,0.0516,-0.1984,1,0
1.0024,0.98256,0.0021586,1,0.05175,-0.19825,1,0
1.0023,0.98255,0.0021825,1,0.0519,-0.1981,1,0
1.0022,0.98253,0.0022064,1,0.05205,-0.19795,1,0
1.0021,0.98252,0.0022303,1,0.0522,-0.1978,1,0
1.002,0.9825,0.0022542,1,0.05235,-0.19765,1,0
1.002,0.98249,0.0022782,1,0.0525,-0.1975,1,0
1.0019,0.98248,0.0023021,1,0.05265,-0.19735,1,0
1.0018,0.98246,0.002326,1,0.0528,-0.1972,1,0
1.0017,0.98245,0.0023499,1,0.05295,-0.19705,1,0
1.0016,0.98243,0.0023738,1,0.0531,-0.1969,1,0
1.0016,0.98242,0.0023977,1,0.05325,-0.19675,1,0
1.0015,0.9824,0.0024217,1,0.0534,-0.1966,1,0
1.0014,0.98239,0.0024456,1,0.05355,-0.19645,1,0
