"rho","u1","T","D11","q1","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.95906,0.049546,2.4581,0.00034247,0.00055024,1,0.273,0.273,0.2,0
0.95616,0.053067,2.4551,0.00036318,0.00061597,1,0.274,0.274,0.2,0
0.95327,0.056645,2.4521,0.00036352,0.00060585,1,0.275,0.275,0.2,0
0.95038,0.060222,2.4491,0.00036387,0.00059572,1,0.276,0.276,0.2,0
0.94738,0.063928,2.446,0.00036797,0.0006013,1,0.277,0.277,0.2,0
0.94437,0.06764,2.4429,0.00037224,0.00060756,1,0.278,0.278,0.2,0
0.94133,0.071399,2.4398,0.00037791,0.00061962,1,0.279,0.279,0.2,0
0.93822,0.075244,2.4366,0.00038611,0.00064227,1,0.28,0.28,0.2,0
0.9351,0.07909,2.4334,0.00039431,0.00066491,1,0.281,0.281,0.2,0
0.93219,0.082843,2.4302,0.00037967,0.00061548,1,0.282,0.282,0.2,0
0.92911,0.086717,2.427,0.00038239,0.00062077,1,0.283,0.283,0.2,0
0.92603,0.090592,2.4238,0.00038511,0.00062606,1,0.284,0.284,0.2,0
0.92295,0.094466,2.4206,0.00038783,0.00063135,1,0.285,0.285,0.2,0
0.91987,0.098341,2.4173,0.00039055,0.00063664,1,0.286,0.286,0.2,0
0.91678,0.10226,2.4141,0.00039258,0.00064015,1,0.287,0.287,0.2,0
0.91368,0.10621,2.4108,0.00039403,0.00064214,1,0.288,0.288,0.2,0
0.91058,0.11016,2.4075,0.00039548,0.00064414,1,0.289,0.289,0.2,0
0.90749,0.11411,2.4043,0.00039693,0.00064614,1,0.29,0.29,0.2,0
0.90439,0.11806,2.401,0.00039838,0.00064814,1,0.291,0.291,0.2,0
0.90129,0.12204,2.3977,0.0003994,0.00064904,1,0.292,0.292,0.2,0
