"rho","u1","T","D11","q1","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.98908,0.00098831,2.4976,-8.5963e-06,-9.7144e-05,1,0.247,0.247,0.2,0
0.98896,0.00098026,2.4976,-8.6392e-06,-9.8771e-05,1,0.248,0.248,0.2,0
0.98885,0.00097222,2.4975,-8.6821e-06,-0.0001004,1,0.249,0.249,0.2,0
0.9816,0.040365,2.4966,0.0045941,0.0070135,1,0.25,0.25,0.2,0
0.97922,0.043343,2.4936,0.0045755,0.0069929,1,0.251,0.251,0.2,0
0.97683,0.04632,2.4905,0.0045568,0.0069723,1,0.252,0.252,0.2,0
0.97444,0.049298,2.4874,0.0045382,0.0069518,1,0.253,0.253,0.2,0
0.97206,0.052276,2.4843,0.0045195,0.0069312,1,0.254,0.254,0.2,0
0.96967,0.055253,2.4812,0.0045008,0.0069107,1,0.255,0.255,0.2,0
0.96729,0.058231,2.4781,0.0044822,0.0068901,1,0.256,0.256,0.2,0
0.9649,0.061209,2.475,0.0044635,0.0068695,1,0.257,0.257,0.2,0
0.96252,0.064186,2.4719,0.0044449,0.006849,1,0.258,0.258,0.2,0
0.96013,0.067164,2.4688,0.0044262,0.0068284,1,0.259,0.259,0.2,0
0.95774,0.070141,2.4658,0.0044076,0.0068079,1,0.26,0.26,0.2,0
0.95536,0.073119,2.4627,0.0043889,0.0067873,1,0.261,0.261,0.2,0
0.95297,0.076097,2.4596,0.0043702,0.0067668,1,0.262,0.262,0.2,0
0.95059,0.079075,2.4565,0.0043516,0.0067462,1,0.263,0.263,0.2,0
0.9482,0.082052,2.4534,0.0043329,0.0067256,1,0.264,0.264,0.2,0
0.94581,0.08503,2.4503,0.0043143,0.0067051,1,0.265,0.265,0.2,0
0.94343,0.088007,2.4472,0.0042956,0.0066845,1,0.266,0.266,0.2,0
0.94104,0.090985,2.4441,0.004277,0.006664,1,0.267,0.267,0.2,0
0.93866,0.093963,2.441,0.0042583,0.0066434,1,0.268,0.268,0.2,0
0.93627,0.09694,2.438,0.0042396,0.0066228,1,0.269,0.269,0.2,0
0.93388,0.099918,2.4349,0.004221,0.0066023,1,0.27,0.27,0.2,0
0.9315,0.1029,2.4318,0.0042023,0.0065817,1,0.271,0.271,0.2,0
0.92911,0.10587,2.4287,0.0041837,0.0065612,1,0.272,0.272,0.2,0
0.92673,0.10885,2.4256,0.004165,0.0065406,1,0.273,0.273,0.2,0
0.92434,0.11183,2.4225,0.0041464,0.00652,1,0.274,0.274,0.2,0
0.92196,0.11481,2.4194,0.0041277,0.0064995,1,0.275,0.275,0.2,0
0.91957,0.11778,2.4163,0.0041091,0.0064789,1,0.276,0.276,0.2,0
0.91718,0.12076,2.4132,0.0040904,0.0064584,1,0.277,0.277,0.2,0
0.9148,0.12374,2.4102,0.0040717,0.0064378,1,0.278,0.278,0.2,0
0.91241,0.12672,2.4071,0.0040531,0.0064173,1,0.279,0.279,0.2,0
0.91003,0.12969,2.404,0.0040344,0.0063967,1,0.28,0.28,0.2,0
0.90764,0.13267,2.4009,0.0040158,0.0063761,1,0.281,0.281,0.2,0
0.90525,0.13565,2.3978,0.0039971,0.0063556,1,0.282,0.282,0.2,0
0.90287,0.13863,2.3947,0.0039785,0.006335,1,0.283,0.283,0.2,0
0.90048,0.14161,2.3916,0.0039598,0.0063145,1,0.284,0.284,0.2,0
0.8981,0.14458,2.3885,0.0039411,0.0062939,1,0.285,0.285,0.2,0
0.89571,0.14756,2.3854,0.0039225,0.0062733,1,0.286,0.286,0.2,0
0.89332,0.15054,2.3824,0.0039038,0.0062528,1,0.287,0.287,0.2,0
